ID	log2fold	p	p.adj
ENSG00000174007	0.36663186262265	4.3994257611813e-06	0.000177812484081258
ENSG00000129682	1.18781489601965	4.49683090343686e-06	0.000180932046738007
ENSG00000129654	-0.562662822457616	4.51513672389484e-06	0.000181166742857935
ENSG00000100368	0.386662391020462	4.59101588586875e-06	0.000181614098066025
ENSG00000147459	0.374587634945643	4.60130726941804e-06	0.000181614098066025
ENSG00000156675	0.264547069436741	4.57523814631543e-06	0.000181614098066025
ENSG00000164530	0.488355620034504	4.57895013119819e-06	0.000181614098066025
ENSG00000186204	0.647905586156691	4.55208074315159e-06	0.000181614098066025
ENSG00000257017	1.02434066412597	4.55935583546951e-06	0.000181614098066025
ENSG00000102038	-0.515094046207218	4.64235740327507e-06	0.000182737781253578
ENSG00000107341	0.148650657252307	4.66691763638992e-06	0.000183208050455577
ENSG00000120256	0.345323065405394	4.71095983085409e-06	0.000184438521679665
ENSG00000059728	0.489795071129132	4.85593177629334e-06	0.000189603250136185
ENSG00000174130	0.292920863525056	4.90469843892578e-06	0.000190993953955488
ENSG00000185591	0.134019080045785	4.92519607807071e-06	0.00019127933966304
ENSG00000072952	0.440319207203543	4.94913382157726e-06	0.00019161262608201
ENSG00000186350	0.238125530760737	4.96016161148611e-06	0.00019161262608201
ENSG00000163661	0.523114339799688	4.9847915907918e-06	0.00019205330996353
ENSG00000076356	0.306953823784333	5.00219361733228e-06	0.000192213921406749
ENSG00000172915	-0.348268499950344	5.13913894532909e-06	0.000196955127126399
ENSG00000175287	-0.395817954520881	5.17754858115773e-06	0.000197904981950832
ENSG00000170006	0.282868149168372	5.3061732264507e-06	0.000202289149906027
ENSG00000076716	0.602023933111054	5.32426237694509e-06	0.000202447411060543
ENSG00000132535	0.197282283236185	5.4483596603094e-06	0.000206452399269386
ENSG00000181631	0.424135911377717	5.45801867947981e-06	0.000206452399269386
ENSG00000101384	0.296954815417806	5.50023887816878e-06	0.000207509012221822
ENSG00000082146	0.444454469743426	5.57443620795078e-06	0.000209763435027163
ENSG00000198431	0.13790720716036	5.61109966089387e-06	0.00021059747435267
ENSG00000014257	0.283114946067984	5.70813655831794e-06	0.000213285188525851
ENSG00000229314	1.03158545093241	5.71207837084722e-06	0.000213285188525851
ENSG00000108582	0.244801405867164	5.80175753115222e-06	0.000216078277282015
ENSG00000151687	-0.200284010827901	5.90093381946296e-06	0.00021920988165652
ENSG00000120051	0.708005050338721	6.03302733856881e-06	0.000223321220958566
ENSG00000149516	0.634402086207609	6.04235730373262e-06	0.000223321220958566
ENSG00000133606	0.183272251812355	6.21085663783223e-06	0.000227809829960892
ENSG00000143546	0.46440405455161	6.18270232790092e-06	0.000227809829960892
ENSG00000275395	-0.547477328669409	6.19613339917963e-06	0.000227809829960892
ENSG00000165006	0.106099331252195	6.3667332649445e-06	0.000232353770535977
ENSG00000197081	0.255347243424074	6.35744188288525e-06	0.000232353770535977
ENSG00000196605	-0.201960717027079	6.41794644607783e-06	0.00023363576974757
ENSG00000103381	0.261127428565261	6.4895285685435e-06	0.000235358613178407
ENSG00000168610	0.137990834697291	6.49768012974466e-06	0.000235358613178407
ENSG00000198752	0.195894349975407	6.54772723985181e-06	0.000236581438206089
ENSG00000188997	0.256429606164303	6.61008870083637e-06	0.00023824203071873
ENSG00000106624	-0.336233315185219	6.76097634345557e-06	0.00024247699108319
ENSG00000145901	0.121142246994334	6.74951725842527e-06	0.00024247699108319
ENSG00000114853	0.266699241087974	6.81299993495574e-06	0.000243740945948848
ENSG00000163811	-0.117990331623304	6.86865058371357e-06	0.000245128132010908
ENSG00000170180	1.75370062832476	6.90250488687673e-06	0.000245732557553638
ENSG00000159840	0.20375842788917	6.96774482698615e-06	0.000246845106370668
ENSG00000181409	0.521500535432938	6.96009448762333e-06	0.000246845106370668
ENSG00000165175	0.239576992538216	7.13069575142401e-06	0.000252003298757746
ENSG00000242550	1.00045013501256	7.34110534644053e-06	0.000258809599895749
ENSG00000111424	0.302005785797765	7.41994705571627e-06	0.000260955765095106
ENSG00000087589	0.30514770329183	7.57006977994487e-06	0.00026495244229807
ENSG00000254470	0.244674012503915	7.5534850221624e-06	0.00026495244229807
ENSG00000116514	0.233279537170068	7.67223076298576e-06	0.000267240172259876
ENSG00000167987	0.221539092625278	7.65814787850672e-06	0.000267240172259876
ENSG00000162722	0.731448798216029	7.85993789414462e-06	0.000273123439981939
ENSG00000166579	0.157683688196408	7.88793487824947e-06	0.000273442133905903
ENSG00000186020	-0.206342663102324	8.05383958035802e-06	0.000278528618820715
ENSG00000105520	0.24497847184919	8.12125659606113e-06	0.000280190330570586
ENSG00000197063	0.211698417922773	8.14978821871211e-06	0.000280190330570586
ENSG00000197442	0.176228939585329	8.15975971300226e-06	0.000280190330570586
ENSG00000111796	-0.378976504972396	8.22932057324236e-06	0.000281912455958361
ENSG00000180611	0.395166862349395	8.28558727854437e-06	0.000283172129931428
ENSG00000198796	0.837995323420383	8.35372335082618e-06	0.000284830590776409
ENSG00000186792	0.388556600886811	8.3968248345998e-06	0.000285629697242534
ENSG00000133460	-0.24607497697694	8.56204808144057e-06	0.000290214504281401
ENSG00000140379	0.436674236838657	8.57156780287237e-06	0.000290214504281401
ENSG00000156787	-0.19403150110449	8.62852123911403e-06	0.000291463420925887
ENSG00000203710	0.313069458345182	8.68486082157618e-06	0.000292685854833861
ENSG00000144959	0.227328756362419	8.80547657382121e-06	0.000296063766747114
ENSG00000157856	1.16487784059353	8.89336702939795e-06	0.000298328305085463
ENSG00000152795	-0.134366098802587	8.9699530668098e-06	0.000300204074413392
ENSG00000124191	-0.421759993678366	9.01696045886481e-06	0.000301083564747153
ENSG00000137460	0.437882410940656	9.04605121757599e-06	0.00030136214205342
ENSG00000158825	0.372198284472364	9.26950229207991e-06	0.000308099589914097
ENSG00000139180	-0.102207501953266	9.4212000672515e-06	0.000312426783052119
ENSG00000156599	0.083534781771408	9.64378005021814e-06	0.000319079510773163
ENSG00000137177	0.261690788009156	9.6677397438468e-06	0.000319145272225852
ENSG00000203814	0.686805107661842	9.75506823903655e-06	0.000321297882476204
ENSG00000139880	-0.297114031828162	9.90891219870958e-06	0.000325626583000581
ENSG00000139436	0.0846481642958895	9.96254461204444e-06	0.000326650023679335
ENSG00000101849	0.176523734502036	1.02244276885406e-05	0.000332981641650343
ENSG00000131480	0.491293122807463	1.01833573244818e-05	0.000332981641650343
ENSG00000154358	-0.380035282287637	1.02143835620973e-05	0.000332981641650343
ENSG00000136425	-0.34019809279667	1.02925247320055e-05	0.000334449489334184
ENSG00000171302	0.184531977820218	1.03683092261285e-05	0.000335411339664849
ENSG00000240344	-0.204155801048078	1.03577062009847e-05	0.000335411339664849
ENSG00000064886	-0.431592845571425	1.06184353322757e-05	0.0003427394960029
ENSG00000204815	0.686420038431064	1.07373881862356e-05	0.000345810561873775
ENSG00000114656	0.705512967722741	1.07934272208418e-05	0.000346080641021472
ENSG00000174125	0.340227555394099	1.07821350922649e-05	0.000346080641021472
ENSG00000103005	0.131631928070421	1.10054641305093e-05	0.000352102128845039
ENSG00000131471	0.650947013354672	1.10789419221111e-05	0.000353673915205853
ENSG00000132965	0.251823151555566	1.11442153373242e-05	0.000354977473189988
ENSG00000166226	-0.0922395915452979	1.11857733760829e-05	0.000355521571745304
ENSG00000272398	0.72992348259657	1.12178869824218e-05	0.00035576377384209
ENSG00000154845	0.178174306680064	1.12517321212825e-05	0.000356059714731217
ENSG00000093167	0.156730827961729	1.12779177667926e-05	0.000356112512092746
ENSG00000102054	-0.0947211828932588	1.13371132274388e-05	0.000356976880943206
ENSG00000155324	-0.203297889397094	1.13544453697598e-05	0.000356976880943206
ENSG00000120318	0.293743238747339	1.13806225042198e-05	0.000357027088280329
ENSG00000134287	0.116216243467393	1.1814046835704e-05	0.000369825496311639
ENSG00000250361	1.60030148001004	1.19286447935323e-05	0.000372609818550659
ENSG00000162510	-0.62956976921291	1.20859747415582e-05	0.000376714126869385
ENSG00000134698	0.177752579105717	1.22278339115705e-05	0.000380319673587925
ENSG00000133256	-0.188136219031724	1.22940688471805e-05	0.000381562713686533
ENSG00000104064	-0.123108338503745	1.23638394456476e-05	0.000382095250953257
ENSG00000144909	0.176950131849796	1.23593774160639e-05	0.000382095250953257
ENSG00000163644	-0.208642284940151	1.23961932175154e-05	0.000382281754743972
ENSG00000112902	0.583280990303238	1.25520600977824e-05	0.00038626837483112
ENSG00000115596	0.537205175847964	1.25894439398567e-05	0.000386599731979744
ENSG00000184867	-0.254308737875259	1.27234374005895e-05	0.000389890143973762
ENSG00000205784	-0.274772243497474	1.29220876344273e-05	0.000395143837663277
ENSG00000067182	0.24027209846681	1.31905567721665e-05	0.000401662132318068
ENSG00000196189	0.239387588444799	1.31706867668019e-05	0.000401662132318068
ENSG00000108861	0.212030976378095	1.32739223070012e-05	0.000403355065918814
ENSG00000054179	1.32622296989937	1.33063346731278e-05	0.000403495847864679
ENSG00000133805	0.189314186362734	1.33391435460434e-05	0.000403648041679749
ENSG00000105953	0.110543579080228	1.33686129599901e-05	0.000403698759342738
ENSG00000133808	0.299348171093284	1.34344420344475e-05	0.000404844959648028
ENSG00000108828	0.159473229234895	1.35184480555916e-05	0.000406426094743111
ENSG00000173334	0.490542308619417	1.35428729676878e-05	0.000406426094743111
ENSG00000162576	-0.732194522622966	1.36276610077559e-05	0.000408127373479701
ENSG00000106591	-0.136931820662624	1.38100640677961e-05	0.000412739054701108
ENSG00000142102	-0.398943537807423	1.38657343794436e-05	0.000413551934007019
ENSG00000183134	0.442369508727691	1.41277844600681e-05	0.00042050424033297
ENSG00000132600	-0.169851943048485	1.42942537534354e-05	0.000424589030201736
ENSG00000166707	-0.285738686521074	1.43763844842109e-05	0.000426157111496251
ENSG00000138107	0.109815167066402	1.46355610237831e-05	0.000432956260428614
ENSG00000196526	0.396935403995579	1.47177189086624e-05	0.000434501762496587
ENSG00000269743	-0.199327030874908	1.48242149378255e-05	0.000436758056738165
ENSG00000130939	0.0836819136162776	1.50327985770333e-05	0.000442006881237668
ENSG00000002726	1.42628843850516	1.5272121812267e-05	0.000448136503683189
ENSG00000258405	-0.30006660210462	1.54611615074516e-05	0.000452768892934949
ENSG00000224940	0.839531417824635	1.56664883186169e-05	0.000457858637480706
ENSG00000272636	0.970370241585806	1.59624197672451e-05	0.00046557057654465
ENSG00000115594	0.44879015015091	1.60896970139965e-05	0.000468342383022645
ENSG00000065618	1.2722523506708	1.61522972562031e-05	0.0004692242352927
ENSG00000163191	0.253979828786584	1.63600843357274e-05	0.000474311826300281
ENSG00000092871	0.121423509655303	1.64017018091595e-05	0.000474571152944306
ENSG00000145391	0.198199681294479	1.68311842883345e-05	0.000486029725224768
ENSG00000111837	0.551329130552527	1.69397946507494e-05	0.00048819547083757
ENSG00000116017	0.201274757210645	1.72255960781595e-05	0.000495449075317361
ENSG00000186834	0.141850056576167	1.74467486437703e-05	0.000500818229349334
ENSG00000116120	-0.111088744655857	1.76103006078463e-05	0.000504516008538396
ENSG00000128512	0.46068238648218	1.8001257566587e-05	0.000514701311328103
ENSG00000060237	0.132678328671539	1.82731847967705e-05	0.000521449919789964
ENSG00000174238	0.115315017612114	1.86440089966544e-05	0.000530988687600795
ENSG00000177663	0.202195919282359	1.87735403352115e-05	0.00053363145473375
ENSG00000154134	-0.414152797941419	1.88923784046892e-05	0.000535960539703342
ENSG00000125818	0.0954028771735896	1.89860719690529e-05	0.00053756860692104
ENSG00000142347	0.195087738218323	1.91371608555961e-05	0.000540792337407653
ENSG00000064932	0.218025069556115	1.93075231539829e-05	0.000544547133614762
ENSG00000144642	-0.525775541875482	1.95430799175715e-05	0.000550122550005284
ENSG00000005381	0.983270436084628	1.96565493191757e-05	0.000551313558329589
ENSG00000180549	0.28738207333874	1.96613028030793e-05	0.000551313558329589
ENSG00000067798	1.33977478856579	1.98153764863273e-05	0.000554563282204053
ENSG00000175137	0.170356375881246	1.98631664893946e-05	0.000554603992756759
ENSG00000177469	0.458472478597317	1.98931965732373e-05	0.000554603992756759
ENSG00000196872	0.440417604481466	2.01570976669628e-05	0.000560884757878612
ENSG00000125485	-0.197897317883355	2.03620502854588e-05	0.000564425153428033
ENSG00000160746	0.190920219873088	2.03488252733842e-05	0.000564425153428033
ENSG00000135926	0.107450039397762	2.0685208661369e-05	0.000572290772964541
ENSG00000143514	0.0980523209904788	2.07680210245156e-05	0.000573489553956442
ENSG00000138336	-0.265983662301883	2.09187079101613e-05	0.000576554520673799
ENSG00000084110	0.353630983955305	2.09847188695145e-05	0.000577278487840338
ENSG00000136002	-0.378475784217375	2.11230324286301e-05	0.000578890652878967
ENSG00000158856	0.501566522303018	2.10833936280488e-05	0.000578890652878967
ENSG00000155893	-0.236566473715489	2.12348180984832e-05	0.000580858254012182
ENSG00000064201	-0.250012733423788	2.17419183066285e-05	0.000593611585345449
ENSG00000059377	0.228959032100184	2.18085187135965e-05	0.000594312822354576
ENSG00000170485	-0.507927356279414	2.20423366443918e-05	0.000599559812284252
ENSG00000109466	0.182366565252469	2.23163481625022e-05	0.000605878424411859
ENSG00000164543	-0.187772186151856	2.23676759989853e-05	0.00060613898112922
ENSG00000183621	0.231438361709657	2.26166179777003e-05	0.000611743717180814
ENSG00000189007	-0.223968273775377	2.27414829355969e-05	0.000613977768846738
ENSG00000123610	0.81873900732339	2.30346206025402e-05	0.00062073815260092
ENSG00000113657	0.761406908544035	2.31557632945774e-05	0.000622847151580994
ENSG00000197961	-0.17517765047361	2.38758055021501e-05	0.000641027864914474
ENSG00000214517	0.101857166451958	2.39716818654821e-05	0.000642414537077726
ENSG00000128918	0.619403773628427	2.40338917046377e-05	0.000642895537771386
ENSG00000119915	0.534796422489992	2.41924858753834e-05	0.000645948267169014
ENSG00000187266	0.178678547607468	2.43626065115628e-05	0.000649296990055872
ENSG00000102837	1.37150072549274	2.44658699580186e-05	0.000650854873883186
ENSG00000171051	0.440228273624501	2.46316005197587e-05	0.000654065809048438
ENSG00000146094	0.249658901109277	2.47496693730018e-05	0.000656001729275277
ENSG00000141179	0.201508632233106	2.52130300211188e-05	0.000666730400584902
ENSG00000188763	1.12943523391521	2.52462458052803e-05	0.000666730400584902
ENSG00000131089	-0.145840238168672	2.56860179812667e-05	0.000675886614452716
ENSG00000165685	1.11644715990113	2.56506859994744e-05	0.000675886614452716
ENSG00000138658	-0.262106030127008	2.59876247513272e-05	0.000680126575699148
ENSG00000143409	0.206314583149999	2.59145590316394e-05	0.000680126575699148
ENSG00000169032	0.0945310696804903	2.59789358244503e-05	0.000680126575699148
ENSG00000106780	0.245107722048976	2.65036706545051e-05	0.000692384561612746
ENSG00000235169	0.630839376798633	2.66116271415701e-05	0.000693956704185468
ENSG00000106477	-0.196595854741184	2.68144201473722e-05	0.00069799185061036
ENSG00000167105	1.37923178680111	2.71122653331484e-05	0.000704482386339857
ENSG00000070540	0.227842177497746	2.7494541478025e-05	0.00070808194143318
ENSG00000076513	0.0980809915195488	2.74720480448976e-05	0.00070808194143318
ENSG00000149260	-0.276540689636787	2.73074889769461e-05	0.00070808194143318
ENSG00000167272	-0.122712570318393	2.74100137309864e-05	0.00070808194143318
ENSG00000183856	0.848577879187144	2.74822035297086e-05	0.00070808194143318
ENSG00000149311	-0.188684662278571	2.76107085895684e-05	0.000709815119050409
ENSG00000009694	-0.368870474800983	2.77335308474286e-05	0.000711067585081717
ENSG00000116675	0.325093503447755	2.77989748829195e-05	0.000711067585081717
ENSG00000198223	0.284359233873349	2.78062917952781e-05	0.000711067585081717
ENSG00000148200	0.318852210387999	2.78708897009936e-05	0.000711466911962974
ENSG00000196083	0.3446387158681	2.80311137499585e-05	0.000714301626698503
ENSG00000188070	-0.17117618283118	2.86525851447398e-05	0.000728859543305333
ENSG00000100439	0.147411517698495	2.91655005039053e-05	0.000740609955977665
ENSG00000179820	0.302291943184986	2.94175807327564e-05	0.000745707434805039
ENSG00000072195	-0.413241106464394	2.95554795112916e-05	0.000747897804706465
ENSG00000186522	0.274891826372569	3.00818049660321e-05	0.000759892551533246
ENSG00000168461	0.242719015190826	3.02637795516764e-05	0.000763162149284895
ENSG00000177156	0.212193764368388	3.03175863523047e-05	0.000763194006528987
ENSG00000180901	0.0926316031496938	3.03730195777053e-05	0.000763266625200986
ENSG00000140463	-0.13231643170557	3.10890043927613e-05	0.00077990982522428
ENSG00000064601	0.181960455306653	3.13346436565703e-05	0.000783373912972472
ENSG00000132589	0.115832155833177	3.13349565188989e-05	0.000783373912972472
ENSG00000167664	-0.324518540567889	3.14743461090217e-05	0.000785506661913298
ENSG00000136891	-0.103033738666166	3.17720573414165e-05	0.000791576557262565
ENSG00000197965	0.266220209667742	3.18948503158835e-05	0.000793275172668164
ENSG00000197321	0.187743674868954	3.20934258395142e-05	0.000796849590288793
ENSG00000138678	0.232568383771878	3.23135056725347e-05	0.000798220527029876
ENSG00000140332	0.250656435455769	3.22181570162765e-05	0.000798220527029876
ENSG00000198732	-0.596874676352472	3.22692040360419e-05	0.000798220527029876
ENSG00000148926	0.705592900426343	3.24143114036346e-05	0.000798836641755532
ENSG00000175352	0.484776291448693	3.24484419026343e-05	0.000798836641755532
ENSG00000149177	0.163579946709103	3.32082742053514e-05	0.00081615936181511
ENSG00000076662	0.180728656729967	3.33819426045962e-05	0.000817660567169915
ENSG00000112320	-0.483676983733665	3.33587205107786e-05	0.000817660567169915
ENSG00000149269	0.195715107788261	3.35509347716083e-05	0.000820416376359615
ENSG00000078902	0.141510881410018	3.40894037196388e-05	0.000832182502567652
