ms1_peak_id,Resistantcells0003.mzXML,Resistantcells0010.mzXML,Resistantcells0017.mzXML,Resistantcells0024.mzXML,Wtcells0001.mzXML,Wtcells0008.mzXML,Wtcells0015.mzXML,Wtcells0022.mzXML
Group,Resistantcells,Resistantcells,Resistantcells,Resistantcells,WTcells,WTcells,WTcells,WTcells
1729,7607.849609,9471.164063,8155.686523,8308.069336,5639.61377,9011.125977,6975.248047,7902.384766
1730,7117.720215,7696.177734,7193.932617,7923.936523,7198.04248,7879.842285,7145.598145,7059.800293
1731,5888.706543,7034.744141,6975.328613,7479.698242,5351.633301,7386.609863,5827.265137,6878.92334
1732,4990.104492,6201.106445,5175.033691,6233.489258,4327.938965,5970.71875,5065.84668,5805.199219
1733,4576.163086,5304.262695,4932.944824,6167.870117,4282.148438,5769.076172,4958.168457,5007.109375
1734,5061.188477,5600.523438,4461.734863,6033.577148,3865.193604,5689.983887,4347.645508,5328.228027
1735,5148597.5,7165803,5191865.5,7840983,3327814.25,7299397,5074124,6418868
1736,20982.91016,34637.66406,15058.58008,28456.2168,5647.819336,24440.64844,9758.282227,17235.6582
1737,19845.37695,25928.03125,16313.29199,22284.41016,8010.790039,20948.29883,17745.60938,17592.01172
1738,12649.74609,17009.16406,15729.62012,18401.57813,11748.46777,16713.92773,15952.66504,17246.70898
1739,5972188.5,7477116,5677058,7707854,5504882,7332600.5,5641126,6212709.5
1740,1220279.625,2367423.75,961029.3125,2295694.25,861859.5,2178247.75,1002282.688,1430945
1741,573447.875,883107.9375,541589.5,925170.5625,512523.625,827085.625,484241.5625,610789
1742,281308.2188,330600.7188,284746.5938,330654.0938,261383.7031,298795.0938,262209.9063,248761.5156
1743,196374.2813,329886.1875,181041.7656,321342.1563,147571.5625,269160.9375,167163.0625,203750.3281
1744,93791.26563,146795.3125,71867.75781,139883.0469,59318.85547,123814.8125,68025.47656,87927.34375
1745,96588.69531,114806.2656,79670.88281,112899.8828,77464.78125,105805.7891,74501.22656,89960.14063
1746,27973.05859,65543.23438,27737.09961,54884.66016,21253.93555,51663.5,25087.01758,35114.95313
1747,26816.32031,45408.17578,20615.1543,43465.47656,17269.47461,33487.19922,22305.25195,27068.26172
1748,21093.01367,37492.78906,19396.75977,32052.29492,16499.25586,27579.56055,18630.86133,20286.49219
1749,26542.29102,35678.85547,24163.66602,31293.82031,20559.20508,26607.76367,22329.08203,22604.69336
1750,18467.78516,31485.7793,17694.41602,30117.66797,15808.62207,26165.92383,17367.6875,22976.13672
1751,16597.13867,29282.66406,12676.88672,30361.4707,11440.76465,24913.59961,11321.16992,16410.66797
1752,16695.27148,23866.99023,17295.57422,27967.99219,13758.54297,24855.53125,15459.9541,18173.35938
1753,16967.67969,27100.29102,14158.79883,23521.72852,12998.90137,25548.63281,14713.99902,17071.13281
1754,16856.77344,21128.12891,17348.80664,26770.71289,14491.47656,25870.81836,16725.15039,18558.16211
1755,14426.15234,25849.29492,17396.83008,22346.23633,16787.90039,18420.9375,13863.92285,12952.04297
1756,13739.75488,18876.61914,11611.01953,22852.85547,10992.61621,18744.85352,12097.58203,12667.3418
1757,13779.6084,21336.62109,13114.24609,22383.72656,12280.62793,18868.0332,12308.53516,13971.79883
1758,11890.69336,19242.50977,13436.77148,21593.67188,10143.9082,19093.6875,10602.82715,13630.43164
1759,12355.49219,19871.86523,11391.29785,16128.4707,11993.24609,13888.86621,13028.9707,11799.80957
1760,12355.49219,19871.86523,11391.29785,16128.4707,11993.24609,13888.86621,13028.9707,11799.80957
1761,9195.624023,18760.38672,7332.38623,14758.78223,6739.111816,15465.80371,7438.505371,10447.32227
1762,9878.411133,16119.67188,11024.33203,18587.84766,9400.71582,13442.09473,8012.656738,9718.084961
1763,9643.277344,16271.38574,8874.758789,15587.8623,7708.381836,12896.63672,7364.23291,9319.254883
1764,9404.572266,14790.23145,7770.586426,15392.85645,8481.223633,14388.65137,8903.645508,9778.951172
1765,10088.91504,15121.64453,8374.730469,13136.12598,8496.632813,13975.6084,7984.152344,9910.681641
1766,6863.106445,13685.83594,5117.259766,9855.462891,4305.785156,11639.5752,4876.367188,7902.750488
1767,7662.079102,11893.76465,7744.169922,12975.86035,6377.23877,10786.9209,6595.170898,7656.247559
1768,6605.710938,11255.97363,5756.191406,11999.00293,5607.842285,10324.23926,5783.721191,7742.819336
1769,7761.367188,11873.54688,5993.948242,11263.81152,5567.566895,10827.87891,6069.226563,7391.998535
1770,7677.730957,11805.66895,5385.871094,7444.751465,4267.552246,7867.085938,5661.553223,6424.787598
1771,6071.718262,11185.93848,3802.530273,9108.210938,4164.359375,9740.244141,4134.893555,7278.066895
1772,9276.546875,11149.61914,7136.043457,9481.251953,6920.883301,9192.110352,6294.483887,8876.267578
1773,8336.476563,8450.512695,7578.127441,10462.5293,6956.088867,10617.89258,7444.510254,8128.449707
1774,7271.145508,10521.06152,7235.536133,8990.397461,7520.083008,7869.249023,7776.551758,7695.775391
1775,5910.297852,9484.070313,5115.763672,9753.939453,4934.046387,8590.235352,5343.727051,6424.79248
1776,7035.36084,8550.069336,7387.625488,8987.021484,7581.847168,9402.083008,7802.423828,7493.618652
1777,6235.477051,9193.503906,5409.84375,9384.75293,4889.789063,8885.864258,5677.148438,6098.59375
1778,4099.805664,7079.799805,4060.349854,8315.776367,3618.839355,6987.608398,4285.135254,4719.46875
1779,5450.35498,7020.269531,4373.671387,6815.900391,4191.812988,7545.842285,4267.905762,5010.876465
1780,4578.36084,6487.355469,3453.734375,5737.969727,3567.036865,5746.852539,3836.978516,4124.248535
1781,3963.624756,5140.658203,4019.459229,5284.195801,3630.091309,4791.549316,3827.772217,3940.256592
1782,1065888.875,2602546.75,2832643.5,4850587.5,3352391.75,4145130.75,4200831.5,5534887
1783,79236.83594,155890.8906,112393.0703,265906.6875,149773.6875,221343.8594,139763.6094,317264.1563
1784,29687.29102,92680.25781,103149.2734,163607.4688,129230.7891,123060.5938,154721.875,159084.875
1785,16053.6709,53603.34375,49706.07422,88455.79688,47911.58984,71742.53906,65709.15625,86780.71875
1786,19331.83203,49238.10938,23229.36914,72048.60938,43645.82031,64614.58594,45637.54297,85381.79688
1787,9879.170898,17642.7168,27540.06055,38377.03906,37259.75391,30778.29102,36749.86328,41140.21875
1788,9268.803711,25005.43359,20374.97461,38123.33984,15413.67871,33733.80078,22880.46484,33444.53906
1789,2176.91748,8035.926758,10911.58008,24072.31641,17885.5918,21404.02539,33764.73047,31695.91406
1790,5762.183594,13882.27051,12006.34766,21483.5918,9140.607422,18372.79102,12057.01758,18481.17383
1791,4610.527832,11063.67871,14883.68848,19275.05859,15302.01367,16730.12695,20100.6543,17635.55078
1792,,4843.08252,3207.883057,8223.391602,8016.98584,11312.14258,9212.833008,16383.9873
1793,4239.682129,9548.043945,7723.535645,11062.55078,11495.63477,11249.03809,9566.141602,14830.20313
1794,2988.750244,7722.291992,5397.642578,12680.43164,5593.268555,11062.15527,7562.414063,10083.04492
1795,,,3168.333252,5254.724609,4325.081543,5803.824219,8138.658203,9755.510742
1796,2382.452393,5526.932617,4353.475098,7248.820801,4182.027832,7974.233398,4349.143066,7960.558594
1797,1096068.625,2263770.5,1643298,4035825,1822554.75,4609873.5,2288909,5256122
1798,34011.13672,23422.40039,18536.60156,36586.33984,20472.04102,44992.24609,31388.67383,47101.52344
1799,9023.65625,18648.5625,10214.51758,17478.65039,10097.21875,19752.85156,14354.50195,17698.06641
1800,3748.969238,6990.55957,5540.213867,15132.87012,6152.712891,16861.71094,7389.569824,17136.05469
1801,5250.720703,11285.20996,6163.999023,12576.43066,6667.093262,12614.10156,7076.432129,15228.55859
1802,3196.507813,3801.173096,2438.878418,5974.16748,7041.979492,13703.85547,7771.317871,13678.2041
1803,3456.700195,3732.969727,2540.089355,6709.256836,4817.608887,11961.97266,6141.231934,12427.38086
1804,2660.408447,4170.00293,2532.134766,6822.904785,3447.860352,7142.304688,3646.461914,7731.142578
1805,1497.994263,3273.307373,2099.39624,5398.824219,2301.656494,5855.124512,3055.597412,6175.236816
1806,1839324.75,3712644.75,2651755.75,5209042.5,3549523,4429330,3692800.25,4349028.5
1807,34965.57422,161046.5,72834.5,336482.9375,158049.2031,232473,170590.7031,254325.1406
1808,84381.07031,197235.75,162133.1094,310378.0938,252323.1875,230301.4688,222728.5938,247698.3906
1809,61771.03516,160561.6406,76358.99219,193483.4219,78114.71094,155037.3125,111569.6953,155524.9688
1810,16707.45703,46190.28906,20829.25586,61681.59375,20793.4668,45787.51563,28382.47461,35743.96875
1811,10899.35938,18700.8457,13763.87207,22636.59766,14052.70508,16988.83984,13211.75879,14469.55469
1812,3407.593262,13991.22363,9314.139648,20077.36133,13934.74512,9660.262695,10685.95703,14884.49707
1813,7086.095703,11893.4668,7977.776855,16854.10547,8307.140625,14520.08496,10478.35352,13761.75195
1814,3999.901367,8024.94043,5854.11377,11581.85547,6458.834473,6471.502441,5811.992188,5665.109375
1815,3131.299561,8201.228516,4582.949219,10132.2666,5654.771973,7549.976563,6486.100098,7934.602051
1816,2531.452881,5632.975586,2967.18042,8167.333008,3060.806641,4934.667969,4726.32666,5709.201172
1817,2265.133057,3833.215576,3469.269531,5901.09082,6188.187012,6974.740723,5404.355957,7857.391113
1818,2842.348145,4707.617676,5175.148926,7619.594238,5697.797363,4697.050293,5384.003418,5519.691406
1819,,4538.072266,2921.198975,7354.003906,4195.709961,5798.899902,5445.726563,7555.328613
1820,4758532,3873583.25,3129929.5,3882815.5,4075192.25,2945814.5,2463950.5,3572021.5
1821,16321.99316,10972.23242,9853.547852,10585.65137,17421.30859,9073.856445,9089.164063,10121.95215
1822,7918.651855,6770.932617,5647.736328,6793.536133,7743.458496,5013.416992,4265.586426,6463.082031
1823,6778.407715,5056.476563,5772.026367,6252.014648,7222.003906,5398.030273,4617.608398,5499.018555
1824,1684861.25,3748250.5,3032162.25,4128888.25,3570867.5,2823674,2920938.75,3559046.5
1825,16363.6377,51442.51563,27304.57422,39487.375,37487.73047,30981.71289,24563.21094,25292.15625
1826,3657.22168,10842.88281,8233.120117,13137.24609,17349.68359,8873.367188,8486.617188,9387.299805
1827,5641.493164,12947.69922,7419.018066,12326.25098,12845.4873,12211.95898,10276.47559,12105.02832
1828,5111.45166,9492.244141,8602.023438,8692.829102,7859.095703,6053.016113,6049.581543,6492.633789
1829,2600864.25,3618260.5,2630201.25,4011956.25,2296391,3777619.5,3076816.5,3430757.25
1830,53422.71875,77571.33594,55525.41797,90488.03125,51169.53125,98851.21094,64895.46484,101504.7266
1831,3655.967529,7601.847656,3491.312012,8635.777344,2518.69043,6853.8125,4298.385254,12091.91992
1832,443562.625,1486135.625,1103802,2609588.5,1137875.125,2855158.25,2487347.75,3532971
1833,25815.49414,92354.3125,78254.89844,158463.0469,65390.25391,148661.6719,112243.7422,145073.1719
1834,8237.666016,44143.23047,22186.04102,58746.79688,17734.63867,62529.05078,30824.19141,49527.41797
1835,1670.64856,8468.03418,8339.177734,21090.78516,14545.07715,23493.31055,26602.58398,30406.55273
1836,,6915.321289,6319.009766,15410.85156,8571.617188,16985.20117,19795.44922,26763.19531
1837,2714.895752,4693.740234,4798.369629,5496.416016,9403.363281,14693.79395,10386.8252,23809.11133
1838,4223.14209,11279.10547,9230.453125,15091.74609,11950.50977,18202.73828,15969.83301,23416.14648
1839,3649.320557,8600.982422,4747.737305,11529.19434,6340.041016,15894.50488,13956.33887,18530.67188
1840,,,,1615.164795,5268.905762,14820.62891,11869.93848,17825.3457
1841,1693.434937,2725.080078,,4775.041992,6478.571289,13952.1416,8472.914063,15094.52246
1842,635035.75,1426103.875,1035620.188,1464371.625,1321793.125,3166363.5,2604453.25,3166337
1843,229948.2969,330623.9688,313229.3125,315420.4688,348408.375,378865.3125,404124.875,374836.625
1844,229948.2969,330623.9688,313229.3125,321333.9688,348408.375,378865.3125,402549.3125,373727.2188
1845,35452.97266,69932.55469,50120.11328,54732.80469,66698.25,143024.6875,137452.2813,153868.6094
1846,7282.22998,27503.08789,14548.15527,27775.29102,22839.94336,71166.42969,66669.89844,74565.40625
1847,8424.543945,27698.42383,16256.98047,29472.88281,25048.51367,74300.5625,67457.92969,73720.05469
1848,6368.097656,25865.26758,13931.4541,26142.48828,21768.67773,64729.53516,60806.49219,68297.49219
1849,4537.612793,17305.33789,9850.304688,16661.27148,14747.21484,30235.67773,30633.67773,28077.63867
1850,4404.790527,15319.52148,8719.941406,14271.93457,13318.69434,26424.54492,27307.72656,27568.625
1851,1821.269897,6961.710938,3245.430908,6102.660156,6324.668945,25414.36914,19321.11133,27125.74023
1852,6780.257813,17361.45508,9828.400391,15469.29395,13588.84277,25846.89648,22001.76758,26444.37305
1853,7714.469727,14245.86914,12288.5,15839.68457,14428.5,26386.18555,24829.58008,24392.75781
1854,7950.522461,13126.56348,9632.136719,13168.72363,12827.8623,14246.99609,16678.75,14694.35352
1855,7632.371094,14164.16797,12223.25293,12771.54199,12722.08594,16435.87109,14874.55566,15605.79785
1856,4628.448242,8568.540039,5410.377441,7508.769531,6912.570801,12638.90723,11229.48438,13427.32813
1857,1912.697876,4113.729004,2639.19043,2798.866943,4360.90625,11084.28906,8496.083008,10902.41406
1858,5322.047852,8321.482422,7065.866699,8855.147461,8963.988281,8434.912109,9868.693359,10792.50586
1859,2783.202881,5182.147949,3721.309082,4759.592285,5254.931641,8656.944336,7734.72998,9141.829102
1860,2566.310059,4698.926758,3644.125977,4605.193848,4755.419922,7483.240234,6446.125977,7154.83252
1861,1916.497803,3504.943604,2919.727051,3545.818115,3816.085693,5781.78418,5845.381348,5718.777344
1862,2639282.5,2799177.25,2657284.25,2710355.25,2462513.25,2312962.25,2333676.75,2274209.25
1863,105069.2891,94891.19531,103179.4766,84459.71094,90710.32031,77195.1875,81915.03906,82240.17969
1864,97413.85156,92444.53906,90473.46094,94302,78941.57813,80369,75960.42969,78348.57031
1865,6635.730957,8088.542969,7443.119141,9940.77832,7178.658691,7280.891113,8532.665039,9941.291992
1866,7555.559082,7250.869629,7028.728027,6828.993164,6617.288086,7623.202637,7153.306641,7780.369629
1867,1801608.125,1838951.75,1279193.5,2213585.75,2063238.5,2575701.25,1971102.625,2669547.75
1868,627283.5,636431.9375,440024.9375,738964.375,696416,871354.5625,676611.75,906295.8125
1869,8902.008789,9386.197266,6233.720215,10918.12793,9984.317383,13433.14063,9710.384766,14150.01758
1870,,5785.318359,3933.498047,9228.202148,4363.143066,10289.57227,5792.060547,9890.52832
1871,1573519.375,562693.75,2212952.5,789863.6875,2463206.75,928094.9375,2480832.5,1989355.75
1872,10252.80664,3766.391602,12591.59082,5249.907715,15411.81641,5187.007813,12452.32813,10577.35352
1873,9377.157227,4883.637695,9654.262695,5992.307617,11329.12012,4996.333496,12419.56543,9397.701172
1874,1435205.625,2030186.125,2061744,1931229.5,1010119.75,2086232.75,2224379.75,1914365.125
1875,125041.0781,212839.7813,221867.6406,215858.6563,63916.59375,223125.7344,271175.7813,219649.7031
1876,18482.01367,34300.53125,35410.92969,36086.15625,13173.34766,35937.88281,50371.08203,33581.01563
1877,2193877,2168039.5,2066019.75,2154516.75,2015103,1890537.625,1944395.25,1805873
1878,13881.02246,17342.8418,16454.23438,16609.25977,20636.65039,16516.40234,17957.95117,16893.35742
1879,355616.4063,1263980,705431.1875,2138839.5,281452.125,971039.3125,517350.5,832982.6875
1880,7395.774414,16623.76758,19544.75,24659.60742,10294.33398,12667.10547,12834.50879,11366.79102
1881,5146.796387,16846.15039,10815.18066,22491.76367,3912.979736,10827,7819.835938,9718.679688
1882,994014.375,1482863.5,1649165.125,1978019.875,525893.9375,519775.625,552272.3125,645750.4375
1883,55602.48828,72109.74219,72811.13281,68520.0625,19879.70703,18860.94531,16419.77539,16488.90234
1884,40333.20703,42389.29297,31175.00586,37603.55078,17443.23828,24841.61719,21396.87695,21326.01563
1885,13597.71582,23784.29688,27402.03516,36731.85938,3248.751709,3674.415527,3770.439697,4334.800781
1886,23782.70313,26793.07422,20702.89648,21517.50586,11238.73047,15225.31934,12483.80371,12491.53027
1887,14789.06738,23128.86328,24088.31836,22124.88281,6960.495605,6227.861328,6538.443848,8193.150391
1888,16298.61426,17514.26172,22087.94336,19817.28711,8697.59375,6677.128418,9119.351563,10212.8457
1889,5236.915039,19749.74219,17274.3125,17715.22266,7120.763184,5959.115234,5630.099121,6046.654785
1890,13217.19336,14919.97754,19227.66016,18651.13477,5102.657227,4945.352051,5526.56543,4410.240234
1891,17245.49414,16012.7002,14574.97168,12843.10156,6022.920898,5632.35498,5537.413574,5806.357422
1892,3754.264648,5557.920898,5471.906738,6946.20166,1842.404297,1735.195679,1892.726318,2248.909912
1893,3961.96875,4555.95752,6240.491211,5004.390625,1820.478271,,1784.634766,1775.669922
1894,3828.312744,5833.728027,4339.485352,4635.074219,,1508.994019,,
1895,1953869.5,1897239.375,1876361.25,1862027.25,1905366.125,1797114.625,1820118.75,1783050.875
1896,296979.0625,255925.7031,296568.125,270141.9375,281137.875,247346.0781,274196.75,241623.5313
1897,60393.87109,55999.17969,67289.09375,60224.96875,60323.53906,64847.74219,59165.28125,60866.11719
1898,22120.99414,27929.41992,29642.87305,28753.83789,26558.32422,28086.66992,25935.99805,29545.11719
1899,13881.02246,16504.55469,15658.95605,16609.25977,18941.46094,16244.95605,16797.5918,16514.98828
1900,9474.03418,8521.181641,8038.716797,7613.898926,8915.009766,8195.618164,7972.259277,7958.048828
1901,7441.064941,5483.663574,6195.343262,5748.637695,5824.841797,5847.847168,6323.722656,6485.803223
1902,80076.75,101362.3047,80420.35938,130397.3828,882185.3125,1096953.375,933833.125,1921400.375
1903,2742.797607,3128.680664,2847.882813,4309.392578,22490.27344,18915.39844,23341.16211,39408.39844
1904,1904.519165,2484.800049,,2571.335693,10637.06055,17996.71875,11503.62891,22250.17773
1905,1862116.75,1919029.375,1206075.875,1577373.5,1698639.625,1399407.625,862771,1089188.75
1906,7521.127441,7370.666504,6469.113281,6008.070313,8363.947266,4062.229492,3414.05127,3608.107666
1907,774227.5,1334524.5,913092.5625,1896445.5,725148,1551986.25,999382.875,1517697.125
